address,condition,occupancy,comments,Occupied
"609 Highgate Ave, Buffalo, NY",1,1,,1
"587 Highgate Ave, Buffalo, NY",2,1,,1
"631 Highgate Ave, Buffalo, NY",1,1,,1
"508 Winspear Ave, Buffalo, NY",1,1,,1
"478 lisbon ave, Buffalo, NY",2,1,,1
"437 Winspear Ave, Buffalo, NY",1,1,,1
"465 Winspear Ave, Buffalo, NY",2,1,,1
"471 Winspear Ave, Buffalo, NY",1,1,,1
"481 Winspear Ave, Buffalo, NY",1,1,,1
"481 Winspear Ave, Buffalo, NY",1,1,,1
"511 Winspear Ave, Buffalo, NY",1,1,,1
"472 Highgate Ave, Buffalo, NY",2,1,,1
"504 Highgate Ave, Buffalo, NY",2,1,,1
"542 Highgate Ave, Buffalo, NY",1,1,,1
"521 Highgate Ave, Buffalo, NY",1,1,,1
"98 Rounds Ave, Buffalo, NY",2,1,,1
"100 Rounds Ave, Buffalo, NY",1,1,,1
"140 Rounds Ave, Buffalo, NY",2,1,,1
"152 Rounds Ave, Buffalo, NY",1,1,,1
"176 Rounds Ave, Buffalo, NY",1,1,,1
"83 Rounds Ave, Buffalo, NY",1,1,,1
"323 Hewitt Ave, Buffalo, NY",2,1,,1
"325 Hewitt Ave, Buffalo, NY",1,1,,1
"337 Hewitt Ave, Buffalo, NY",1,1,,1
"461 Stockbridge Ave, Buffalo, NY",2,1,,1
"467 Stockbridge Ave, Buffalo, NY",2,1,,1
"440 Berkshire Ave, Buffalo, NY",3,3,X written on data sheet,1
"468 Berkshire Ave, Buffalo, NY",2,2,,0
"3223 Bailey Ave, Buffalo, NY",3,1,,1
"3215 Bailey Ave, Buffalo, NY",3,1,,1
"3191 Bailey Ave, Buffalo, NY",2,1,,1
"3292 Bailey Ave, Buffalo, NY",3,2,,0
"3245 Bailey Ave, Buffalo, NY",2,1,,1
"336 Shirley Ave, Buffalo, NY",2,1,,1
"360 Shirley Ave, Buffalo, NY",2,1,,1
"366 Shirley Ave, Buffalo, NY",2,1,,1
"317 Shirley Ave, Buffalo, NY",2,,,1
"323 Shirley Ave, Buffalo, NY",2,1,,1
"341 Shirley Ave, Buffalo, NY",2,2,,0
"353 Shirley Ave, Buffalo, NY",2,1,,1
"320 Dartmouth Ave, Buffalo, NY",1,1,,1
"446 Winspear Ave, Buffalo, NY",2,1,,1
"456 Winspear Ave, Buffalo, NY",2,1,,1
"583 Highgate Ave, Buffalo, NY",1,1,,1
"599 Highgate Ave, Buffalo, NY",1,1,,1
"621 Highgate Ave, Buffalo, NY",1,1,,1
"443 Winspear Ave, Buffalo, NY",2,1,,1
"449 Winspear Ave, Buffalo, NY",2,1,,1
"487 Winspear Ave, Buffalo, NY",1,1,,1
"523 Highgate Ave, Buffalo, NY",2,1,,1
"164 Rounds Ave, Buffalo, NY",1,1,,1
"316 Hewitt Ave, Buffalo, NY",2,1,,1
"432 Stockbridge Ave, Buffalo, NY",3,1,,1
"451 Stockbridge Ave, Buffalo, NY",4,3,X Written on data sheet,1
"3181 Bailey Ave, Buffalo, NY",1,1,,1
"317 Shirley Ave, Buffalo, NY",2,1,,1
"324 Dartmouth Ave, Buffalo, NY",1,1,,1
"320 Hewitt Ave, Buffalo, NY",2,1,,1
"352 Hewitt Ave, Buffalo, NY",2,1,,1
"356 Hewitt Ave, Buffalo, NY",2,,,1
"356 Hewitt Ave, Buffalo, NY",2,1,,1
"360 Hewitt Ave, Buffalo, NY",2,1,,1
"329 Hewitt Ave, Buffalo, NY",2,1,,1
"341 Hewitt Ave, Buffalo, NY",2,1,,1
"365 Hewitt Ave, Buffalo, NY",2,1,,1
"367 Hewitt Ave, Buffalo, NY",2,1,,1
"419 Stockbridge Ave, Buffalo, NY",2,1,,1
"425 Stockbridge Ave, Buffalo, NY",2,1,,1
"463 Stockbridge Ave, Buffalo, NY",1,1,,1
"436 Berkshire Ave, Buffalo, NY",3,1,,1
"444 Berkshire Ave, Buffalo, NY",3,1,,1
"448 Berkshire Ave, Buffalo, NY",3,2,,0
"450 Berkshire Ave, Buffalo, NY",3,2,,0
"3205 Bailey Ave, Buffalo, NY",3,2,,0
"3177 Bailey Ave, Buffalo, NY",2,1,,1
"3300 Bailey Ave, Buffalo, NY",3,2,,0
"3272 Bailey Ave, Buffalo, NY",4,3,X Written on data sheet,1
"3263 Bailey Ave, Buffalo, NY",4,3,X Written on data sheet,1
"3241 Bailey Ave, Buffalo, NY",4,3,X Written on data sheet,1
"340 Shirley Ave, Buffalo, NY",2,1,,1
"362 Shirley Ave, Buffalo, NY",2,1,,1
"343 Dartmouth Ave, Buffalo, NY",3,1,,1
"324 Hewitt Ave, Buffalo, NY",2,1,,1
"326 Hewitt Ave, Buffalo, NY",2,1,,1
"330 Hewitt Ave, Buffalo, NY",2,1,,1
"332 Hewitt Ave, Buffalo, NY",1,1,,1
"334 Hewitt Ave, Buffalo, NY",4,3,X Written on data sheet,1
"338 Hewitt Ave, Buffalo, NY",2,1,,1
"342 Hewitt Ave, Buffalo, NY",1,1,,1
"344 Hewitt Ave, Buffalo, NY",2,1,,1
"348 Hewitt Ave, Buffalo, NY",2,1,,1
"350 Hewitt Ave, Buffalo, NY",2,1,,1
"329 Hewitt Ave, Buffalo, NY",2,,,1
"347 Hewitt Ave, Buffalo, NY",1,1,Address written by hand on data sheet,1
"414 Stockbridge Ave, Buffalo, NY",4,3,X marked on data sheet,1
"418 Stockbridge Ave, Buffalo, NY",2,1,,1
"422 Stockbridge Ave, Buffalo, NY",1,1,,1
"444 Stockbridge Ave, Buffalo, NY",2,1,,1
"468 Stockbridge Ave, Buffalo, NY",1,1,,1
"423 Stockbridge Ave, Buffalo, NY",2,1,,1
"443 Berkshire Ave, Buffalo, NY",1,1,,1
"471 Berkshire Ave, Buffalo, NY",3,1,,1
"3196 Bailey Ave, Buffalo, NY",2,1,,1
"3185 Bailey Ave, Buffalo, NY",2,1,,1
"3174 Bailey Ave, Buffalo, NY",3,2,,0
"3278 Bailey Ave, Buffalo, NY",3,2,,0
"3260 Bailey Ave, Buffalo, NY",3,2,,0
"3267 Bailey Ave, Buffalo, NY",3,2,,0
"3233 Bailey Ave, Buffalo, NY",1,1,,1
"3229 Bailey Ave, Buffalo, NY",4,3,X Written on data sheet,1
"342 Shirley Ave, Buffalo, NY",2,1,,1
"311 Shirley Ave, Buffalo, NY",2,1,,1
"330 Dartmouth Ave, Buffalo, NY",1,1,,1
"332 Dartmouth Ave, Buffalo, NY",2,1,,1
"370 Hewitt Ave, Buffalo, NY",2,1,,1
"454 Stockbridge Ave, Buffalo, NY",2,1,,1
"456 Stockbridge Ave, Buffalo, NY",2,1,,1
"413 Stockbridge Ave, Buffalo, NY",4,3,X written on data sheet,1
"431 Stockbridge Ave, Buffalo, NY",2,1,,1
"435 Stockbridge Ave, Buffalo, NY",2,1,,1
"439 Stockbridge Ave, Buffalo, NY",2,1,,1
"425 Berkshire Ave, Buffalo, NY",2,1,,1
"427 Berkshire Ave, Buffalo, NY",2,1,,1
"459 Berkshire Ave, Buffalo, NY",2,1,,1
"461 Berkshire Ave, Buffalo, NY",2,1,,1
"3209 Bailey Ave, Buffalo, NY",3,2,,0
"3303 Bailey Ave, Buffalo, NY",2,1,,1
"3226 Bailey Ave, Buffalo, NY",1,1,,1
"368 Shirley Ave, Buffalo, NY",2,1,,1
"339 Shirley Ave, Buffalo, NY",2,2,,0
"347 Shirley Ave, Buffalo, NY",2,1,,1
"318 Dartmouth Ave, Buffalo, NY",2,1,,1
"348 Dartmouth Ave, Buffalo, NY",1,1,,1
"355 Dartmouth Ave, Buffalo, NY",2,1,,1
"317 Hewitt Ave, Buffalo, NY",2,1,,1
"353 Hewitt Ave, Buffalo, NY",2,1,,1
"355 Hewitt Ave, Buffalo, NY",2,1,,1
"359 Hewitt Ave, Buffalo, NY",2,1,,1
"438 Stockbridge Ave, Buffalo, NY",1,1,,1
"443 Stockbridge Ave, Buffalo, NY",1,1,,1
"449 Stockbridge Ave, Buffalo, NY",1,1,,1
"455 Stockbridge Ave, Buffalo, NY",1,1,,1
"432 Berkshire Ave, Buffalo, NY",2,1,,1
"460 Berkshire Ave, Buffalo, NY",2,1,,1
"437 Berkshire Ave, Buffalo, NY",1,1,,1
"441 Berkshire Ave, Buffalo, NY",1,1,,1
"453 Berkshire Ave, Buffalo, NY",3,1,,1
"3208 Bailey Ave, Buffalo, NY",3,1,,1
"3204 Bailey Ave, Buffalo, NY",3,2,,0
"3296 Bailey Ave, Buffalo, NY",3,1,,1
"346 Shirley Ave, Buffalo, NY",4,3,Demolished,1
"354 Shirley Ave, Buffalo, NY",2,1,,1
"351 Shirley Ave, Buffalo, NY",2,2,,0
"357 Shirley Ave, Buffalo, NY",2,1,,1
"338 Dartmouth Ave, Buffalo, NY",2,1,,1
"319 Hewitt Ave, Buffalo, NY",2,1,,1
"426 Stockbridge Ave, Buffalo, NY",1,1,,1
"430 Stockbridge Ave, Buffalo, NY",1,1,,1
"457 Stockbridge Ave, Buffalo, NY",1,1,,1
"418 Berkshire Ave, Buffalo, NY",4,3,X written on data sheet,1
"420 Berkshire Ave, Buffalo, NY",2,1,,1
"466 Berkshire Ave, Buffalo, NY",3,1,,1
"447 Berkshire Ave, Buffalo, NY",4,3,X Written on data sheet,1
"3287 Bailey Ave, Buffalo, NY",2,1,,1
"319 Shirley Ave, Buffalo, NY",2,2,,0
"361 Shirley Ave, Buffalo, NY",2,1,,1
"367 Shirley Ave, Buffalo, NY",2,2,,0
"335 Hewitt Ave, Buffalo, NY",2,1,,1
"420 Stockbridge Ave, Buffalo, NY",2,1,,1
"442 Stockbridge Ave, Buffalo, NY",2,1,,1
"429 Stockbridge Ave, Buffalo, NY",3,1,,1
"422 Berkshire Ave, Buffalo, NY",4,3,X Written on data sheet,1
"452 Berkshire Ave, Buffalo, NY",2,1,,1
"456 Berkshire Ave, Buffalo, NY",2,1,,1
"419 Berkshire Ave, Buffalo, NY",3,2,,0
"449 Berkshire Ave, Buffalo, NY",4,3,X Written on data sheet,1
"455 Berkshire Ave, Buffalo, NY",2,1,,1
"3211 Bailey Ave, Buffalo, NY",2,1,,1
"3180 Bailey Ave, Buffalo, NY",3,2,,0
"3290 Bailey Ave, Buffalo, NY",2,1,,1
"3269 Bailey Ave, Buffalo, NY",3,2,,0
"3238 Bailey Ave, Buffalo, NY",4,3,X Written on data sheet,1
"3251 Bailey Ave, Buffalo, NY",1,1,,1
"325 Shirley Ave, Buffalo, NY",2,1,,1
"329 Shirley Ave, Buffalo, NY",2,1,,1
"345 Shirley Ave, Buffalo, NY",2,1,,1
"342 Dartmouth Ave, Buffalo, NY",1,1,,1
"344 Dartmouth Ave, Buffalo, NY",3,1,,1
"346 Dartmouth Ave, Buffalo, NY",2,1,,1
"364 Dartmouth Ave, Buffalo, NY",2,1,,1
"352 Dartmouth Ave, Buffalo, NY",2,1,,1
"354 Dartmouth Ave, Buffalo, NY",3,1,,1
"360 Dartmouth Ave, Buffalo, NY",2,1,,1
"362 Dartmouth Ave, Buffalo, NY",2,1,,1
"331 Dartmouth Ave, Buffalo, NY",1,1,,1
"366 Dartmouth Ave, Buffalo, NY",2,1,,1
"321 Dartmouth Ave, Buffalo, NY",2,1,,1
"315 Dartmouth Ave, Buffalo, NY",3,1,,1
"317 Dartmouth Ave, Buffalo, NY",2,1,,1
"333 Dartmouth Ave, Buffalo, NY",2,1,,1
"353 Dartmouth Ave, Buffalo, NY",2,1,,1
"365 Dartmouth Ave, Buffalo, NY",3,1,,1
"319 Dartmouth Ave, Buffalo, NY",2,1,,1
"325 Dartmouth Ave, Buffalo, NY",3,2,,0
"363 Dartmouth Ave, Buffalo, NY",2,1,,1
"349 Dartmouth Ave, Buffalo, NY",2,1,,1
"359 Dartmouth Ave, Buffalo, NY",1,1,,1
"369 Dartmouth Ave, Buffalo, NY",2,1,,1
"128 Westminster Ave, Buffalo, NY",3,1,,1
"129 Westminster Ave, Buffalo, NY",2,1,,1
"137 Westminster Ave, Buffalo, NY",2,1,,1
"139 Westminster Ave, Buffalo, NY",3,1,,1
"139 Westminster Ave, Buffalo, NY",3,1,,1
"141 Westminster Ave, Buffalo, NY",3,1,,1
"153 Westminster Ave, Buffalo, NY",2,1,,1
"1232 Kensington Ave, Buffalo, NY",3,2,,0
"1306 Kensington Ave, Buffalo, NY",2,1,,1
"130 Westminster Ave, Buffalo, NY",2,1,,1
"782 E Amherst St , Buffalo, NY",4,3,Empty Lot,1
"542 Berkshire Ave, Buffalo, NY",2,1,,1
"111 Westminster Ave, Buffalo, NY",1,1,,1
"1268 Kensington Ave, Buffalo, NY",1,1,,1
"1274 Kensington Ave, Buffalo, NY",1,1,,1
"1296 Kensington Ave, Buffalo, NY",2,1,,1
"134 Westminster Ave, Buffalo, NY",1,1,,1
"784 E Amherst St, Buffalo, NY",1,1,,1
"788 E Amherst St, Buffalo, NY",1,1,,1
"790 E Amherst St, Buffalo, NY",2,1,,1
"197 Westminster Ave, Buffalo, NY",1,1,,1
"140 Westminster Ave, Buffalo, NY",1,1,,1
"164 Westminster Ave, Buffalo, NY",1,1,,1
"538 Berkshire Ave, Buffalo, NY",3,1,,1
"109 Westminster Ave, Buffalo, NY",1,1,,1
"119 Westminster Ave, Buffalo, NY",3,1,,1
"123 Westminster Ave, Buffalo, NY",2,1,,1
"85 Westminster Ave, Buffalo, NY",3,2,,0
"89 Westminster Ave, Buffalo, NY",1,1,,1
"91 Westminster Ave, Buffalo, NY",1,1,,1
"95 Westminster Ave, Buffalo, NY",2,1,,1
"99 Westminster Ave, Buffalo, NY",2,1,,1
"101 Westminster Ave, Buffalo, NY",2,1,,1
"103 Westminster Ave, Buffalo, NY",1,1,,1
"125 Westminster Ave, Buffalo, NY",2,1,,1
"1220 Kensington Ave, Buffalo, NY",2,1,,1
"1270 Kensington Ave, Buffalo, NY",1,1,,1
"1294 Kensington Ave, Buffalo, NY",1,1,,1
"542 Westminster Ave, Buffalo, NY",2,1,,1
"124 Westminster Ave, Buffalo, NY",1,1,,1
"538 Westminster Ave, Buffalo, NY",3,1,,1
"186 Westminster Ave, Buffalo, NY",1,1,,1
"168 Westminster Ave, Buffalo, NY",1,1,,1
"155 Westminster Ave, Buffalo, NY",2,1,,1
"163 Westminster Ave, Buffalo, NY",3,1,,1
"177 Westminster Ave, Buffalo, NY",2,1,,1
"1230 Kensington Ave, Buffalo, NY",2,2,,0
"1290 Kensington Ave, Buffalo, NY",2,1,,1
"170 Westminster Ave, Buffalo, NY",1,1,,1
"149 Westminster Ave, Buffalo, NY",1,1,,1
"163 Westminster Ave, Buffalo, NY",3,1,,1
"181 Westminster Ave, Buffalo, NY",1,1,,1
"189 Westminster Ave, Buffalo, NY",2,1,,1
"1226 Kensington Ave, Buffalo, NY",2,1,,1
"1254 Kensington Ave, Buffalo, NY",2,1,,1
"1260 Kensington Ave, Buffalo, NY",2,1,,1
"778 E Amherst St, Buffalo, NY",2,1,,1
"120 Westminster Ave, Buffalo, NY",2,1,,1
"124 Westminster Ave, Buffalo, NY",1,1,,1
"161 Westminster Ave, Buffalo, NY",3,1,,1
"167 Westminster Ave, Buffalo, NY",2,1,,1
"191 Westminster Ave, Buffalo, NY",1,1,,1
"1250 Kensington Ave, Buffalo, NY",2,1,,1
"1278 Kensington Ave, Buffalo, NY",2,2,,0
"1308 Kensington Ave, Buffalo, NY",3,1,,1
"794 E Amherst St, Buffalo, NY",1,1,,1
"108 Westminster Ave, Buffalo, NY",1,1,,1
"116 Westminster Ave, Buffalo, NY",1,1,,1
"169 Westminster Ave, Buffalo, NY",1,1,,1
"1222 Kensington Ave, Buffalo, NY",2,1,,1
"1248 Kensington Ave, Buffalo, NY",2,1,,1
"188 Westminster Ave, Buffalo, NY",2,1,,1
"143 Westminster Ave, Buffalo, NY",3,1,,1
"147 Westminster Ave, Buffalo, NY",2,1,,1
"173 Westminster Ave, Buffalo, NY",2,1,,1
"1280 Kensington Ave, Buffalo, NY",4,2,Lot,0
"107 Westminster Ave, Buffalo, NY",2,1,,1
"115 Westminster Ave, Buffalo, NY",2,1,,1
"151 Westminster Ave, Buffalo, NY",2,1,,1
"179 Westminster Ave, Buffalo, NY",2,1,,1
"185 Westminster Ave, Buffalo, NY",2,1,,1
"193 Westminster Ave, Buffalo, NY",1,1,,1
"1234 Kensington Ave, Buffalo, NY",3,2,,0
"1244 Kensington Ave, Buffalo, NY",2,1,,1
"1300 Kensington Ave, Buffalo, NY",2,1,,1
"1256 Kensington Ave, Buffalo, NY",2,1,,1
"1264 Kensington Ave, Buffalo, NY",1,1,,1
"1302 Kensington Ave, Buffalo, NY",2,1,,1
"1312 Kensington Ave, Buffalo, NY",3,1,,1
"1318 Kensington Ave, Buffalo, NY",2,1,,1
"1320 Kensington Ave, Buffalo, NY",3,1,,1
"1314 Kensington Ave, Buffalo, NY",2,1,,1
"1322 Kensington Ave, Buffalo, NY",3,1,,1
"1326 Kensington Ave, Buffalo, NY",1,1,,1
"492 Lisbon Ave, Buffalo, NY",2,1,,1
"514 Lisbon Ave, Buffalo, NY",1,1,,1
"496 Lisbon Ave, Buffalo, NY",2,1,,1
"500 Lisbon Ave, Buffalo, NY",2,1,,1
"502 Lisbon Ave, Buffalo, NY",2,1,,1
"506 Lisbon Ave, Buffalo, NY",2,1,,1
"508 Lisbon Ave, Buffalo, NY",2,1,,1
"512 Lisbon Ave, Buffalo, NY",1,1,,1
"566 Lisbon Ave, Buffalo, NY",2,1,,1
"571 Lisbon Ave, Buffalo, NY",2,1,,1
"538 Minnesota Ave, Buffalo, NY",2,1,,1
"552 Minnesota Ave, Buffalo, NY",2,1,,1
"560 Minnesota Ave, Buffalo, NY",2,1,,1
"547 Minnesota Ave, Buffalo, NY",2,1,,1
"561 Minnesota Ave, Buffalo, NY",2,1,,1
"561 Minnesota Ave, Buffalo, NY",2,1,,1
"595 Minnesota Ave, Buffalo, NY",2,1,,1
"374 Winspear Ave, Buffalo, NY",3,1,,1
"384 Winspear Ave, Buffalo, NY",2,1,,1
"371 Winspear Ave, Buffalo, NY",1,1,,1
"385 Winspear Ave, Buffalo, NY",2,1,,1
"399 Highgate Ave, Buffalo, NY",1,1,,1
"18 Rounds Ave, Buffalo, NY",3,1,,1
"58 Rounds Ave, Buffalo, NY",2,1,,1
"70 Rounds Ave, Buffalo, NY",2,1,,1
"35 Rounds Ave, Buffalo, NY",2,1,,1
"3331 Bailey Ave, Buffalo, NY",3,1,,1
"3323 Bailey Ave, Buffalo, NY",3,1,,1
"415 Lisbon Ave, Buffalo, NY",2,1,,1
"472 Minnesota Ave, Buffalo, NY",3,2,,0
"488 Minnesota Ave, Buffalo, NY",2,1,,1
"560 Lasalle Ave, Buffalo, NY",2,1,,1
"570 Lasalle Ave, Buffalo, NY",1,1,,1
"563 Lasalle Ave, Buffalo, NY",2,1,,1
"518 Lisbon Ave, Buffalo, NY",1,1,,1
"548 Lisbon Ave, Buffalo, NY",2,1,,1
"520 Lisbon Ave, Buffalo, NY",2,1,,1
"530 Lisbon Ave, Buffalo, NY",2,1,,1
"532 Lisbon Ave, Buffalo, NY",2,1,,1
"556 Lisbon Ave, Buffalo, NY",2,1,,1
"497 Lisbon Ave, Buffalo, NY",2,1,,1
"525 Lisbon Ave, Buffalo, NY",2,1,,1
"540 Minnesota Ave, Buffalo, NY",2,1,,1
"586 Minnesota Ave, Buffalo, NY",2,1,,1
"590 Minnesota Ave, Buffalo, NY",2,1,,1
"596 Minnesota Ave, Buffalo, NY",2,1,,1
"531 Minnesota Ave, Buffalo, NY",2,1,,1
"545 Minnesota Ave, Buffalo, NY",2,1,,1
"589 Minnesota Ave, Buffalo, NY",2,1,,1
"591 Minnesota Ave, Buffalo, NY",2,1,,1
"601 Minnesota Ave, Buffalo, NY",2,1,,1
"3444 Bailey Ave, Buffalo, NY",3,2,,0
"3419 Bailey Ave, Buffalo, NY",3,2,,0
"377 Winspear Ave, Buffalo, NY",3,1,,1
"391 Winspear, Buffalo, NY",2,1,,1
"417 Winspear, Buffalo, NY",2,1,,1
"396 Highgate Ave, Buffalo, NY",2,1,,1
"434 Highgate Ave, Buffalo, NY",2,1,,1
"435 Highgate Ave, Buffalo, NY",1,1,,1
"52 Rounds Ave, Buffalo, NY",1,1,,1
"62 Rounds Ave, Buffalo, NY",2,1,,1
"49 Rounds Ave, Buffalo, NY",1,1,,1
"61 Rounds Ave, Buffalo, NY",1,1,,1
"3344 Bailey Ave, Buffalo, NY",2,1,,1
"415 Minnesota Ave, Buffalo, NY",3,1,,1
"3323 Bailey Ave, Buffalo, NY",3,1,,1
"424 Lisbon Ave, Buffalo, NY",2,1,,1
"436 Lisbon Ave, Buffalo, NY",2,1,,1
"439 Lisbon Ave, Buffalo, NY",2,1,,1
"463 Lisbon Ave, Buffalo, NY",2,1,,1
"450 Minnesota Ave, Buffalo, NY",2,1,,1
"542 Lasalle Ave, Buffalo, NY",1,1,,1
"554 Lasalle Ave, Buffalo, NY",1,1,,1
"519 Lasalle Ave, Buffalo, NY",1,1,,1
"118 Hewitt Ave, Buffalo, NY",2,1,,1
"138 Hewitt Ave, Buffalo, NY",1,1,,1
"146 Hewitt Ave, Buffalo, NY",1,1,,1
"127 Hewitt Ave, Buffalo, NY",1,1,,1
"119 Hewitt Ave, Buffalo, NY",2,1,,1
"109 Hewitt Ave, Buffalo, NY",1,1,,1
"524 Lisbon Ave, Buffalo, NY",2,1,,1
"517 Lisbon Ave, Buffalo, NY",1,1,,1
"565 Lisbon Ave, Buffalo, NY",1,1,,1
"514 Minnesota Ave, Buffalo, NY",2,1,,1
"540 Minnesota Ave, Buffalo, NY",2,1,,1
"548 Minnesota Ave, Buffalo, NY",1,1,,1
"574 Minnesota Ave, Buffalo, NY",2,1,,1
"592 Minnesota Ave, Buffalo, NY",2,1,,1
"600 Minnesota Ave, Buffalo, NY",1,1,,1
"604 Minnesota Ave, Buffalo, NY",2,1,,1
"523 Minnesota Ave, Buffalo, NY",2,1,,1
"3435 Bailey Ave, Buffalo, NY",1,1,,1
"381 Winspear Ave, Buffalo, NY",2,1,,1
"400 Highgate Ave, Buffalo, NY",1,1,,1
"426 Highgate Ave, Buffalo, NY",1,1,,1
"450 Highgate Ave, Buffalo, NY",2,1,,1
"419 Highgate Ave, Buffalo, NY",2,1,,1
"55 Rounds Ave, Buffalo, NY",1,1,,1
"57 Rounds Ave, Buffalo, NY",1,1,,1
"3338 Bailey Ave, Buffalo, NY",3,1,,1
"3359 Bailey Ave, Buffalo, NY",4,2,Lot,0
"3351 Bailey Ave, Buffalo, NY",4,2,Lot,0
"418 Lisbon Ave, Buffalo, NY",2,1,,1
"446 Lisbon Ave, Buffalo, NY",2,1,,1
"454 Lisbon Ave, Buffalo, NY",2,1,,1
"461 Lisbon Ave, Buffalo, NY",2,1,,1
"445 Minnesota Ave, Buffalo, NY",4,2,Lot,0
"489 Minnesota Ave, Buffalo, NY",2,1,,1
"492 Minnesota Ave, Buffalo, NY",2,1,,1
"530 Lasalle Ave, Buffalo, NY",3,1,,1
"555 Lasalle Ave, Buffalo, NY",1,1,,1
"526 Lisbon Ave, Buffalo, NY",2,1,,1
"536 Lisbon Ave, Buffalo, NY",1,1,,1
"544 Lisbon Ave, Buffalo, NY",2,1,,1
"572 Lisbon Ave, Buffalo, NY",1,1,,1
"497 Lisbon Ave, Buffalo, NY",2,1,,1
"515 Lisbon Ave, Buffalo, NY",2,1,,1
"545 Lisbon Ave, Buffalo, NY",1,1,,1
"534 Minnesota Ave, Buffalo, NY",2,1,,1
"511 Minnesota Ave, Buffalo, NY",2,2,Uncertain about occupancy,0
"515 Minnesota Ave, Buffalo, NY",2,1,,1
"525 Minnesota Ave, Buffalo, NY",2,1,,1
"537 Minnesota Ave, Buffalo, NY",2,1,,1
"541 Minnesota Ave, Buffalo, NY",2,1,,1
"388 Winspear Ave, Buffalo, NY",2,1,,1
"408 Winspear Ave, Buffalo, NY",1,1,,1
"3389 Bailey Ave, Buffalo, NY",3,1,,1
"387 Winspear Ave, Buffalo, NY",1,1,,1
"424 Highgate Ave, Buffalo, NY",2,1,,1
"436 Highgate Ave, Buffalo, NY",2,1,,1
"407 Highgate Ave, Buffalo, NY",2,1,,1
"413 Highgate Ave, Buffalo, NY",2,1,,1
"415 Highgate Ave, Buffalo, NY",2,1,,1
"421 Highgate Ave, Buffalo, NY",1,1,,1
"439 Highgate Ave, Buffalo, NY",1,1,,1
"449 Highgate Ave, Buffalo, NY",1,1,,1
"22 Rounds Ave, Buffalo, NY",1,1,,1
"34 Rounds Ave, Buffalo, NY",2,1,,1
"44 Rounds Ave, Buffalo, NY",2,1,,1
"48 Rounds Ave, Buffalo, NY",2,1,,1
"41 Rounds Ave, Buffalo, NY",2,1,,1
"3314 Bailey Ave, Buffalo, NY",2,1,,1
"420 Lisbon Ave, Buffalo, NY",2,1,,1
"462 Lisbon Ave, Buffalo, NY",2,1,,1
"431 Lisbon Ave, Buffalo, NY",2,1,,1
"467 Lisbon Ave, Buffalo, NY",2,1,,1
"446 Minnesota Ave, Buffalo, NY",4,2,Lot,0
"448 Minnesota Ave, Buffalo, NY",3,2,,0
"449 Minnesota Ave, Buffalo, NY",3,1,,1
"455 Minnesota Ave, Buffalo, NY",2,1,,1
"461 Minnesota Ave, Buffalo, NY",2,1,,1
"466 Minnesota Ave, Buffalo, NY",2,1,,1
"496 Minnesota Ave, Buffalo, NY",1,1,,1
"516 Lasalle Ave, Buffalo, NY",4,2,Lot,0
"532 Lasalle Ave, Buffalo, NY",2,1,,1
"533 Lasalle Ave, Buffalo, NY",2,1,,1
"526 Lisbon Ave, Buffalo, NY",2,1,,1
"542 Lisbon Ave, Buffalo, NY",2,1,,1
"524 Minnesota Ave, Buffalo, NY",2,1,,1
"568 Minnesota Ave, Buffalo, NY",2,1,,1
"567 Minnesota Ave, Buffalo, NY",2,1,,1
"575 Minnesota Ave, Buffalo, NY",2,1,,1
"372 Winspear Ave, Buffalo, NY",1,1,,1
"380 Winspear Ave, Buffalo, NY",2,1,,1
"414 Winspear Ave, Buffalo, NY",1,1,,1
"367 Winspear Ave, Buffalo, NY",2,1,,1
"393 Winspear, Buffalo, NY",2,1,,1
"403 Winspear, Buffalo, NY",2,1,,1
"410 Highgate Ave, Buffalo, NY",1,1,,1
"414 Highgate Ave, Buffalo, NY",1,1,,1
"441 Highgate Ave, Buffalo, NY",2,1,,1
"15 Rounds Ave, Buffalo, NY",2,1,,1
"19 Rounds Ave, Buffalo, NY",2,1,,1
"53 Rounds Ave, Buffalo, NY",2,1,,1
"544 Lisbon Ave, Buffalo, NY",2,1,,1
"558 Lisbon Ave, Buffalo, NY",1,1,,1
"501 Lisbon Ave, Buffalo, NY",2,1,,1
"507 Lisbon Ave, Buffalo, NY",2,1,,1
"531 Lisbon Ave, Buffalo, NY",2,1,,1
"575 Lisbon Ave, Buffalo, NY",2,1,,1
"544 Minnesota Ave, Buffalo, NY",2,1,,1
"556 Minnesota Ave, Buffalo, NY",1,1,,1
"560 Minnesota Ave, Buffalo, NY",2,1,,1
"562 Minnesota Ave, Buffalo, NY",2,1,,1
"572 Minnesota Ave, Buffalo, NY",2,1,,1
"585 Minnesota Ave, Buffalo, NY",2,1,,1
"3404 Bailey Ave, Buffalo, NY",2,1,,1
"3411 Bailey Ave, Buffalo, NY",1,1,,1
"3385 Bailey Ave, Buffalo, NY",2,1,,1
"411 Winspear, Buffalo, NY",1,1,,1
"416 Highgate Ave, Buffalo, NY",2,1,,1
"430 Highgate Ave, Buffalo, NY",3,1,,1
"401 Highgate Ave, Buffalo, NY",2,1,,1
"403 Highgate Ave, Buffalo, NY",1,1,,1
"409 Highgate Ave, Buffalo, NY",2,1,,1
"433 Highgate Ave, Buffalo, NY",2,1,,1
